# 80 127384
833,-1
834,-8
835,-2
836,-1
837,-1
838,-27
839,-4
840,-4
841,-2
842,-5
843,-7
844,-2
845,-1
846,-1
847,-36
848,+1014
849,-9
850,-272
851,-5
852,-1
853,-1
854,-28
855,-84
856,-1
857,-35
858,-1
859,-8
860,-2
861,-3
862,-1
863,-52
864,-1
865,-11
866,-1
867,-1
868,-105
869,-6
870,-760
871,-221
872,-3
873,-1
874,-7
875,-4
876,-4
877,-5
878,-1920
879,-1548
880,-36
881,-1
882,-8
883,-1
884,-4
885,-1
886,-7
887,-1
888,-23
889,-23
890,-2
891,-31
892,-94
893,-8
894,-16
895,-1
896,-5
897,-6
898,-1
899,-4
900,-1
901,-1
902,-3
903,-24
904,-1
905,-2
906,-754
907,-6
908,-9
909,-1
910,-6
911,-4
912,-4
913,-3
914,-3
915,-11
916,-210
917,-8
918,-17
919,-1
920,-8
921,-3
922,-2
923,-7
924,-2
925,-3
926,-5
927,-2
928,-1
929,-5
930,-3
931,-54
932,-3
933,-1569
934,-1
935,-47
936,-32
937,-24
938,-2
939,-2
940,-12
941,-1
942,-37
943,-93
944,-6
945,-1
946,-1
947,-1
948,-2
949,-79
950,-268
951,-34
952,-1
953,-1
954,-1
955,-1344
956,-2
957,-21
958,-3
959,-175
960,-3
961,-4
962,-2
963,-2
964,-198
965,-31
966,-35
967,-4
968,-4
969,-3
970,-1
971,-1
972,-1
973,-2
974,-1913
975,-7
976,-5
977,-8
978,-88
979,-23
980,-1
981,-8
982,-19
983,-1
984,-1
985,-1
986,-1
987,-1
988,-2
989,-3
990,-2
991,-8
992,-4
993,-1
994,-9
995,-4
996,-56
997,-2
998,-1
999,-3
1000,-10
1001,-2
1002,-4
1003,-1
1004,-2
1005,-4
1006,-1
1007,-16
1008,-9
1009,-8
1010,-24
1011,-36
1012,-6
1013,-1
1014,-2
1015,-3
1016,-662
1017,-31
1018,-1
1019,-30
1020,-4
1021,-1178
1022,-2
1023,-4
1024,-2
1025,-3
1026,-10
1027,-4
1028,-5
1029,-86
1030,-2
1031,-115
1032,-2
1033,-1
1034,-1
1035,-5
1036,-66
1037,-1
1038,-1
1039,-37
1040,-10
1041,-1
1042,-9
1043,-104
1044,-13
1045,-1
1046,-3
1047,-12
1048,-134
1049,-62
1050,-12
1051,-10
1052,-5
1053,-10
1054,-1
1055,-2
1056,-2
1057,-1
1058,-1
1059,-6
1060,-2
1061,-5
1062,-1
1063,-37
1064,-120
1065,-3
1066,-688
1067,-2
1068,-26
1069,-5
1070,-16
1071,-1
1072,-1146
1073,-23
1074,-2
1075,-1
1076,-2
1077,-1
1078,-3
1079,-1
1080,-1
1081,-24
1082,-2
1083,-1
1084,-6
1085,-1
1086,-8
1087,-1
1088,-45
1089,-23
1090,-3
1091,-76
1092,-2
1093,-22
1094,-1
1095,-2
1096,-1
1097,-2
1098,-13
1099,-26
1100,-21
1101,-6
1102,-822
1103,-2
1104,-1
1105,-1
1106,-1
1107,-4
1108,-1
1109,-2
1110,-7
1111,-8
1112,-1
1113,-1
1114,-33
1115,-16
1116,-2
1117,-4
1118,-2
1119,-4
1120,-5
1121,-4
1122,-1
1123,-8
1124,-89
1125,-40
1126,-1
1127,-1
1128,-8
1129,-2
1130,-19
1131,-1
1132,-1
1133,-1
1134,-2
1135,-14
1136,-3
1137,-7
1138,-5
1139,-28
1140,-1
1141,-18
1142,-4
1143,-52
1144,-7
1145,-1
1146,-8
1147,-43
1148,-1
1149,-5
1150,-7
1151,-28
1152,-108
1153,-11
1154,-1
1155,-1
1156,-5
1157,-22
1158,-4
1159,-1
1160,-12
1161,-7
1162,-2
1163,-1
1164,-7
1165,-899
1166,-1
1167,-1
1168,-2
1169,-300
1170,-42
1171,-127
1172,-38
1173,-104
1174,-1
1175,-171
1176,-3
1177,-13
1178,-3
1179,-80
1180,-57
1181,-359
1182,-2
1183,-3
1184,-1
1185,-16
1186,-7
1187,-3
1188,-13
1189,-6
1190,-6
1191,-4
1192,-1
1193,-826
1194,-7
1195,-1
1196,-1
1197,-14
1198,-15
1199,-338
1200,-163
1201,-1
1202,-4
1203,-2
1204,-5
1205,-1
1206,-2
1207,-3
1208,-11
1209,-12
1210,-3
1211,-36
1212,-4
1213,-144
1214,-1
1215,-11
1216,-1
1217,-1
1218,-1555
1219,-3
1220,-3
1221,-12
1222,-4
1223,-48
1224,-312
1225,-1
1226,-1
1227,-2
1228,-7
1229,-49
1230,-2
1231,-1
1232,-1042
1233,-28
1234,+1391
1235,-1
1236,-12
1237,-4
1238,-5
1239,-1
1240,-1839
1241,-2
1242,-164
1243,-3
1244,-4
1245,-7
1246,-7
1247,-7
1248,-8
1249,-3
1250,+1619
1251,-1
1252,-5
1253,-2
1254,-7
1255,-2
1256,-2
1257,-4
1258,-2
1259,-9
1260,-25
1261,-5
1262,-61
1263,-1
1264,-2
1265,-1
1266,-7
1267,-3
1268,-7
1269,-26
1270,-2
1271,-1
1272,-32
1273,-2
1274,-73
1275,-8
1276,-3
1277,-14
1278,-1
1279,-4
1280,-2
1281,-8
1282,-3
1283,-1
1284,-6
1285,-22
1286,-11
1287,-2
1288,-4
1289,-7
1290,-119
1291,-78
1292,-1
1293,-1
1294,-76
1295,-53
1296,-1
1297,-1
1298,-1
1299,-1
1300,-4
1301,-10
1302,-2
1303,-58
1304,-3
1305,-1
1306,-1532
1307,-3
1308,-15
1309,-2
1310,-1
1311,-11
1312,-9
1313,-2
1314,-1
1315,-168
1316,-4
1317,-1
1318,-2
1319,-3
1320,-1
1321,-14
1322,-5
1323,-1297
1324,-8
1325,-180
1326,-1
1327,-26
1328,-51
1329,-10
1330,-4
1331,-1
1332,-5
1333,-13
1334,-50
1335,-10
1336,-34
1337,-4
1338,-24
1339,-80
1340,-27
1341,-7
1342,-1
1343,-19
1344,-3
1345,-2
1346,-22
1347,-1
1348,-1
1349,-2
1350,-4
1351,-1
1352,-3
1353,-2
1354,-191
1355,-2
1356,-6
1357,-32
1358,-3
1359,-2
1360,-2
1361,-3
1362,-1
1363,-75
1364,-5
1365,-1
1366,-76
1367,-11
1368,-57
1369,-174
1370,-40
1371,-57
1372,-92
1373,-1
1374,-2
1375,-1
1376,-12
1377,-2
1378,-1
1379,-3
1380,-1
1381,-10
1382,-3
1383,-4
1384,-19
1385,-23
1386,-2
1387,-23
1388,-407
1389,-1
1390,-324
1391,-1
1392,-1
1393,-1
1394,-2
1395,-16
1396,-1
1397,-2
1398,-2
1399,-651
1400,-1
1401,-1302
1402,-374
1403,-18
1404,-4
1405,-82
1406,-5
1407,-13
1408,-646
1409,-5
1410,-1
1411,-32
1412,-1
1413,-1
1414,-9
1415,-6
1416,-431
1417,-1
1418,-121
1419,-34
1420,-5
1421,-1100
1422,-1
1423,-4
1424,-2
1425,-2179
1426,-1
1427,-19
1428,-6
1429,-1
1430,-90
1431,-17
1432,-5
1433,-23
1434,-1
1435,-151
1436,-1
1437,-1
1438,-1
1439,-501
1440,-1
1441,-2
1442,-2
1443,-41
1444,-1
1445,-3
1446,-1
1447,-6
1448,-7
1449,-1
1450,-3
1451,-13
1452,-174
1453,-15
1454,-169
1455,-12
1456,-13
1457,-1
1458,-35
1459,-1
1460,-49
1461,-14
1462,-2
1463,-5
1464,-60
1465,-58
1466,-3
1467,-6
1468,-64
1469,-58
1470,-1
1471,-23
1472,-1
1473,-1
1474,-4
1475,-9
1476,-40
1477,-1
1478,-7
1479,-121
1480,-123
1481,-14
1482,-191
1483,-16
1484,-1
1485,-1
1486,-5
1487,-47
1488,-4
1489,-2
1490,-3
1491,-2
1492,-7
1493,-3
1494,-1
1495,-1
1496,-2
1497,-21
1498,-1
1499,-4
1500,-1
1501,+1488
1502,-61
1503,-1
1504,-24
1505,-3
1506,-2
1507,-571
1508,-73
1509,-10
1510,-4
1511,-4
1512,-4
1513,-4
1514,-1
1515,-3
1516,-1
1517,-3
1518,-20
1519,-69
1520,-5
1521,-5
1522,-550
1523,-27
1524,-18
1525,-17
1526,-3
1527,-6
1528,-2
1529,-131
1530,-1
1531,-118
1532,-8
1533,-141
1534,-26
1535,-10
1536,-1
1537,-2
1538,-1010
1539,-7
1540,-16
1541,-5
1542,-27
1543,-6
1544,+1306
1545,-11
1546,-953
1547,-7
1548,-1
1549,-75
1550,-1
1551,-5
1552,-1881
1553,-7
1554,-1
1555,-1
1556,-3
1557,-1
1558,-756
1559,-1
1560,-2
1561,-12
1562,-2841
1563,-3
1564,-1
1565,-10
1566,-82
1567,-3
1568,-14
1569,-21
1570,-1
1571,-6
1572,-1
1573,-101
1574,-64
1575,-1
1576,-4
1577,-936
1578,-1
1579,-4
1580,-1
1581,-1
1582,-3
1583,-2
1584,-3
1585,-1
1586,-1
1587,-927
1588,-1
1589,-162
1590,-2059
1591,-1
1592,-8
1593,-9
1594,-1
1595,-6
1596,-19
1597,-1
1598,-3
1599,-53
1600,-3
1601,-1
1602,-14
1603,-1
1604,-53
1605,-43
1606,+1242
1607,-27
1608,-2
1609,-2
1610,-1
1611,-1
1612,-19
1613,-2
1614,-3
1615,-2
1616,-13
1617,-4
1618,-3
1619,-19
1620,-31
1621,-2
1622,-29
1623,-49
1624,-4
1625,-2
1626,-1
1627,-1431
1628,-1
1629,-12
1630,-52
1631,-12
1632,-66
1633,-7
1634,-26
1635,-84
1636,-1
1637,-1
1638,-1
1639,-1
1640,-3
1641,-1
1642,-1
1643,-1
1644,-4
1645,-6
1646,-3
1647,-5
1648,-14
1649,-31
1650,-55
1651,-5
1652,-3
1653,-55
1654,-207
1655,-1
1656,-1
1657,-20
1658,-4
1659,-26
1660,-1
1661,-2
1662,-2
1663,-1
1664,-1
1665,-7
1666,-1
1667,-14
1668,-5
1669,-2
1670,-1
1671,-14
1672,-1
1673,-2
1674,-310
1675,-12
1676,-2
1677,-16
1678,-5
1679,-7
1680,-86
1681,-1459
1682,-1
1683,-1
1684,-2
1685,-2
1686,-3
1687,-2
1688,-1
1689,-7
1690,-8
1691,+449
1692,-9
1693,-20
1694,-741
1695,-10
1696,-51
1697,-2
1698,-67
1699,-2
1700,-5
1701,-1
1702,-2
1703,-33
1704,-14
1705,-9
1706,-1
1707,-2
1708,-1
1709,-3
1710,-12
1711,-189
1712,-1
1713,-1
1714,-2
1715,-1
1716,-1
1717,-5
1718,-1
1719,-54
1720,-102
1721,-32
1722,-4
1723,-4
1724,-10
1725,-1
1726,-1
1727,-53
1728,-17
1729,-3
1730,-2
1731,-22
1732,-1
1733,-1
1734,-11
1735,-27
1736,-2
1737,-6
1738,-2
1739,-1
1740,-2
1741,-15
1742,-1
1743,+1552
1744,-121
1745,-19
1746,-1
1747,-13
1748,-1
1749,-1
1750,-3
1751,-2
1752,-1
1753,-4
1754,-3
1755,-3
1756,-17
1757,-11
1758,-6
1759,+815
1760,-1
1761,-1
1762,-6
1763,-5
1764,-9
1765,-1
1766,-1
1767,-3
1768,-2
1769,-1
1770,-1
1771,-12
1772,-6
1773,-8
1774,-1
1775,-17
1776,-9
1777,-12
1778,-1
1779,-21
1780,-1
1781,-14
1782,-1
1783,-2
1784,-2
1785,-3
1786,-7
1787,-65
1788,-2
1789,-1
1790,-3
1791,+2300
1792,-20
1793,-66
1794,-6
1795,-3
1796,-1
1797,-1
1798,-11
1799,-2
1800,-93
1801,-773
1802,-2
1803,-3
1804,-1
1805,-1
1806,-1
1807,-12
1808,-114
1809,-2
1810,-1
1811,-9
1812,-5
1813,-107
1814,-1
1815,-138
1816,-19
1817,-8
1818,-36
1819,-11
1820,-3
1821,-69
1822,-4
1823,-10
1824,-63
1825,+817
1826,-1
1827,-305
1828,-4
1829,-5
1830,-3
1831,-11
1832,-1
1833,-1
1834,-1
1835,-235
1836,-1
1837,-61
1838,-1
1839,-135
1840,-9
1841,-14
1842,-6
1843,-1
1844,-75
1845,-17
1846,-1
1847,-370
1848,-3
1849,-2
1850,-4
1851,-4
1852,-14
1853,-1
1854,-1
1855,-2
1856,-2
1857,-4
1858,-2
1859,-1
1860,-20
1861,-12
1862,-6
1863,-291
1864,-1
1865,-8
1866,-1
1867,-3
1868,-30
1869,-4
1870,-1
1871,-27
1872,-3
1873,-1
1874,-1
1875,-1
1876,-17
1877,-44
1878,-1
1879,-1
1880,-46
1881,-10
1882,-12
1883,-3
1884,-7
1885,-1
1886,-1
1887,-2
1888,-18
1889,-63
1890,-1
1891,+2512
1892,-2
1893,-7
1894,-6
1895,-1
1896,-8
1897,-3
1898,-2
1899,-2
1900,-1
1901,-9
1902,-12
1903,-5
1904,-3
1905,-155
1906,-2
1907,-1
1908,-2
1909,-8
1910,-295
1911,-4
1912,-8
1913,-6
1914,-1
1915,-2033
1916,-3
1917,-5
1918,-5
1919,-17
1920,-1
1921,-128
1922,-1
1923,-2
1924,-1417
1925,-47
1926,-46
1927,-2
1928,-374
1929,-1
1930,+1006
1931,-1
1932,-25
1933,-2
1934,-1
1935,-36
1936,-8
1937,-2
1938,-3
1939,-3
1940,-17
1941,-8
1942,-1
1943,-73
1944,-1
1945,-29
1946,-3
1947,-1
1948,-8
1949,-1
1950,-7
1951,-117
1952,-5
1953,-8
1954,-3
1955,-2
1956,-4
1957,-1
1958,-9
1959,+698
1960,-2
1961,-155
1962,-1
1963,-5
1964,-1
1965,-75
1966,-3
1967,-4
1968,-3
1969,-2
1970,-6
1971,-964
1972,-1
1973,-1
1974,-15
1975,-39
1976,-2
1977,-2
1978,-3
1979,-19
1980,-57
1981,-1
1982,-1
1983,-94
1984,-71
1985,-2
1986,-52
1987,-3
1988,-4
1989,-1
1990,-1
1991,-1
1992,-1
1993,-4
1994,-1
1995,-8
1996,-17
1997,-152
1998,-1
1999,-7
2000,-92
2001,-1
2002,-3
2003,-1
2004,-86
2005,-2
2006,-1
2007,-6
2008,-1348
2009,-2
2010,-36
2011,-3
2012,-1
2013,-2
2014,-2
2015,-28
2016,-490
2017,-1
2018,-3
2019,-2
2020,-4
2021,-5
2022,-1
2023,-7
2024,-7
2025,-2
2026,-1
2027,-110
2028,-3
2029,-2
2030,-14
2031,-1
2032,-870
2033,-30
2034,-2
2035,-3
2036,-11
2037,-4
2038,-171
2039,-20
2040,-34
2041,-68
2042,-2
2043,-2
2044,-68
2045,-50
2046,-1
2047,-1
2048,-20
2049,-10
2050,-1
2051,-1
2052,-1
2053,-2
2054,-13
2055,-18
2056,-1
2057,-2
2058,-4
2059,-2
2060,-3
2061,-32
2062,-7
2063,-1
2064,-1
2065,-5
2066,-1
2067,-1
2068,-1
2069,-1599
2070,-22
2071,-8
2072,-1
2073,-36
2074,-2
2075,-108
2076,-1
2077,-1
2078,-77
2079,-1
2080,-11
2081,-11
2082,-2
2083,-4
2084,-37
2085,-1
2086,-2
2087,-5
2088,-8
2089,-188
2090,-13
2091,-1
2092,-1783
2093,-8
2094,-2
2095,-3
2096,-26
2097,-746
2098,-3
2099,-2
2100,-2
2101,-61
2102,-1
2103,-49
2104,-3
2105,-7
2106,-1
2107,+1280
2108,-14
2109,-3
2110,-2
2111,-2
2112,-8
2113,-20
2114,-4
2115,-2
2116,-4
2117,-2
2118,-2
2119,-2
2120,-1
2121,-6
2122,-1
2123,-5
2124,-8
2125,-1
2126,-5
2127,-1
2128,-132
2129,-1
2130,-4
2131,-7
2132,-1
2133,-71
2134,-1
2135,-1
2136,-8
2137,-7
2138,-1
2139,-2
2140,-141
2141,-3
2142,-52
2143,-3
2144,-1
2145,-201
2146,-2
2147,-98
2148,-155
2149,-9
2150,-12
2151,-2
2152,-207
2153,-1
2154,-330
2155,-3
2156,-17
2157,-1
2158,-2
2159,-2
2160,-3
2161,-2
2162,-2
2163,-24
2164,-3
2165,-20
2166,-7
2167,-1
2168,-3
2169,-180
2170,-2
2171,-7
2172,-10
2173,-13
2174,-67
2175,-20
2176,-1062
2177,-31
2178,-7
2179,-7
2180,-5
2181,-1
2182,-20
2183,-34
2184,-3
2185,-22
2186,-1
2187,-20
2188,-8
2189,-2
2190,-1381
2191,-13
2192,-21
2193,-73
2194,-9
2195,-7
2196,-29
2197,-5
2198,-2
2199,-16
2200,-109
2201,-7
2202,-3
2203,-43
2204,-2
2205,-6
2206,-3
2207,-12
2208,-1
2209,-3
2210,-2
2211,-2
2212,+1308
2213,-11
2214,+372
2215,-1
2216,-3047
2217,-4
2218,-1
2219,-38
2220,-33
2221,-25
2222,-8
2223,-9
2224,-6
2225,-34
2226,-11
2227,-21
2228,-5
2229,-4
2230,-35
2231,-1
2232,-39
2233,-2
2234,-1
2235,-1
2236,-1
2237,-5
2238,-135
2239,-3
2240,-5
2241,-23
2242,-110
2243,-1
2244,-6
2245,-10
2246,-171
2247,-6
2248,-1
2249,-9
2250,-104
2251,-642
2252,-1
2253,-16
2254,-2
2255,-1
2256,-18
2257,-16
2258,-1
2259,-40
2260,-8
2261,-1
2262,-8
2263,-686
2264,-6
2265,-17
2266,-2
2267,-1
2268,-8
2269,-2
2270,-12
2271,-4
2272,-439
2273,-2
2274,-3
2275,-1
2276,-83
2277,-35
2278,-1
2279,-2
2280,-1
2281,-1357
2282,-1
2283,-2
2284,-2
2285,-1
2286,-3
2287,-1
2288,-10
2289,-4
2290,-4
2291,-16
2292,-1
2293,-1
2294,-46
2295,-29
2296,-4
2297,-1
2298,-1
2299,-1
2300,-2
2301,-14
2302,-75
2303,-31
2304,-2
2305,-1
2306,-1
2307,-1
2308,-1
2309,-474
2310,-1
2311,-1
2312,-9
2313,-1
2314,-1
2315,-257
2316,-1
2317,-2
2318,-16
2319,-1
2320,-1
2321,-2
2322,-5
2323,-36
2324,-3
2325,-33
2326,-38
2327,-3
2328,-2541
2329,-7
2330,-442
2331,-260
2332,-39
2333,-2
2334,-8
2335,-1522
2336,-25
2337,-7
2338,-30
2339,-1
2340,-8
2341,-1
2342,+745
2343,-5
2344,-1
2345,-265
2346,-14
2347,-10
2348,-10
2349,-6
2350,-1
2351,-6
2352,-3
2353,-25
2354,-249
2355,-2
2356,-8
2357,-2
2358,-12
2359,-3
2360,-1
2361,-11
2362,-2
2363,-1
2364,-1
2365,-3
2366,-1
2367,-1
2368,-23
2369,-5
2370,-1
2371,-4
2372,-2
2373,-1
2374,-2
2375,-13
2376,-4
2377,-704
2378,-6
2379,-49
2380,-11
2381,-2
2382,-183
2383,-6
2384,-5
2385,-8
2386,-1
2387,-1
2388,-1
2389,-391
2390,-7
2391,-734
2392,-897
2393,-46
2394,-37
2395,-1
2396,-88
2397,-4
2398,-9
2399,-54
2400,-112
2401,-4
2402,-1
2403,-109
2404,-71
2405,-64
2406,-1
2407,-1
2408,-18
2409,-4
2410,-2
2411,-1
2412,-13
2413,-1
2414,-1
2415,-76
2416,-1
2417,-3
2418,-290
2419,-1
2420,-1
2421,-1
2422,-2
2423,-2
2424,-183
2425,-1
2426,-12
2427,-985
2428,-8
2429,-2
2430,-1
2431,-757
2432,-21
2433,-1
2434,-5
2435,-8
2436,-3
2437,-5
2438,-11
2439,-14
2440,-5
2441,-4
2442,-95
2443,-131
2444,-1
2445,-2
2446,-1
2447,-131
2448,-1
2449,-1
2450,-1
2451,-2
2452,-1
2453,-35
2454,-225
2455,-5
2456,-30
2457,-58
2458,-7
2459,-14
2460,-37
2461,-18
2462,-37
2463,-4
2464,-1
2465,-174
2466,-3
2467,-1
2468,-3
2469,-6
2470,-5
2471,-1
2472,-10
2473,-2
2474,-1
2475,-9
2476,-1
2477,-3
2478,-1
2479,-1
2480,-15
2481,-1
2482,-8
2483,-2
2484,-33
2485,-1
2486,-16
